#  volume - exposure - pos-charge - neg-charge - h-donor- h-acceptor - hydrophob - aromatic - metal
0    3.793e+02    1.076e+01    2.295e+01    3.256e+01    8.784e+01    9.497e+01    5.375e+01    6.827e+00    0.000e+00
# LEU0
1    4.035e+02    8.083e+00    1.976e+01    4.564e+01    9.702e+01    9.601e+01    6.150e+01    1.290e+01    0.000e+00
2    3.903e+02    7.759e+00    2.136e+01    4.379e+01    9.074e+01    9.903e+01    5.756e+01    1.260e+01    0.000e+00
3    4.318e+02    8.954e+00    2.047e+01    4.698e+01    1.060e+02    1.117e+02    6.479e+01    1.315e+01    0.000e+00
4    3.761e+02    7.892e+00    1.942e+01    3.837e+01    8.473e+01    8.848e+01    5.883e+01    1.090e+01    0.000e+00
5    3.691e+02    8.607e+00    2.114e+01    3.455e+01    8.957e+01    8.174e+01    5.527e+01    1.050e+01    0.000e+00
6    4.750e+02    9.777e+00    2.423e+01    3.832e+01    1.213e+02    1.135e+02    7.262e+01    1.438e+01    0.000e+00
7    5.033e+02    9.666e+00    2.205e+01    3.926e+01    1.289e+02    1.214e+02    7.774e+01    1.596e+01    0.000e+00
8    4.821e+02    9.111e+00    2.067e+01    3.823e+01    1.064e+02    1.118e+02    7.866e+01    1.569e+01    0.000e+00
9    4.738e+02    1.087e+01    2.231e+01    3.911e+01    1.096e+02    1.090e+02    7.285e+01    1.433e+01    0.000e+00
10    4.341e+02    9.776e+00    2.034e+01    3.752e+01    9.842e+01    9.811e+01    6.685e+01    1.367e+01    0.000e+00
11    4.090e+02    7.895e+00    1.667e+01    3.905e+01    9.221e+01    9.431e+01    6.481e+01    1.225e+01    0.000e+00
12    4.175e+02    9.011e+00    1.557e+01    3.686e+01    9.774e+01    9.129e+01    6.915e+01    1.272e+01    0.000e+00
13    4.481e+02    1.016e+01    1.761e+01    3.948e+01    1.068e+02    1.049e+02    7.269e+01    1.335e+01    0.000e+00
14    4.528e+02    8.614e+00    1.933e+01    4.286e+01    1.151e+02    1.056e+02    7.464e+01    1.403e+01    0.000e+00
15    4.118e+02    9.190e+00    1.736e+01    3.659e+01    9.748e+01    9.294e+01    6.809e+01    1.221e+01    0.000e+00
16    3.999e+02    8.111e+00    1.813e+01    3.571e+01    9.612e+01    9.061e+01    6.384e+01    1.014e+01    0.000e+00
17    4.124e+02    8.937e+00    2.131e+01    3.490e+01    9.567e+01    9.390e+01    6.533e+01    8.202e+00    0.000e+00
18    4.033e+02    9.752e+00    2.520e+01    3.391e+01    9.351e+01    9.383e+01    6.427e+01    9.322e+00    0.000e+00
19    4.702e+02    9.238e+00    2.568e+01    3.219e+01    9.987e+01    9.736e+01    8.701e+01    2.460e+01    0.000e+00
20    4.181e+02    1.025e+01    2.347e+01    2.694e+01    1.000e+02    8.828e+01    6.413e+01    1.057e+01    0.000e+00
