#  volume - exposure - pos-charge - neg-charge - h-donor- h-acceptor - hydrophob - aromatic - metal
0    4.953e+02    8.648e+00    1.199e+01    3.138e+01    7.953e+01    9.694e+01    8.080e+01    2.165e+01    0.000e+00
1    6.868e+02    8.771e+00    9.677e+00    3.144e+01    1.109e+02    1.314e+02    1.245e+02    2.479e+01    0.000e+00
2    6.487e+02    8.426e+00    4.692e+00    2.596e+01    9.814e+01    1.268e+02    1.144e+02    2.429e+01    0.000e+00
3    6.195e+02    7.542e+00    6.625e+00    2.538e+01    9.666e+01    1.169e+02    1.055e+02    2.620e+01    0.000e+00
4    6.692e+02    7.359e+00    1.410e+01    2.980e+01    1.093e+02    1.242e+02    1.155e+02    2.795e+01    0.000e+00
5    6.482e+02    7.528e+00    1.247e+01    2.842e+01    1.045e+02    1.186e+02    1.221e+02    3.637e+01    0.000e+00
6    6.758e+02    7.147e+00    1.249e+01    2.922e+01    1.000e+02    1.246e+02    1.324e+02    4.064e+01    0.000e+00
7    6.589e+02    8.614e+00    1.608e+01    3.597e+01    1.066e+02    1.276e+02    1.164e+02    3.456e+01    0.000e+00
8    6.398e+02    7.570e+00    1.102e+01    2.889e+01    1.071e+02    1.201e+02    1.167e+02    3.574e+01    0.000e+00
9    6.284e+02    7.939e+00    7.826e+00    2.473e+01    1.009e+02    1.127e+02    1.156e+02    3.640e+01    0.000e+00
10    6.210e+02    8.414e+00    1.465e+01    2.915e+01    1.027e+02    1.147e+02    1.128e+02    3.594e+01    0.000e+00
11    6.154e+02    8.852e+00    1.085e+01    2.881e+01    9.741e+01    1.154e+02    1.153e+02    3.787e+01    0.000e+00
12    6.265e+02    8.640e+00    1.009e+01    2.665e+01    1.034e+02    1.144e+02    1.192e+02    4.141e+01    0.000e+00
13    6.430e+02    8.266e+00    8.796e+00    2.441e+01    9.916e+01    1.176e+02    1.231e+02    4.157e+01    0.000e+00
14    6.409e+02    7.603e+00    8.979e+00    2.836e+01    1.045e+02    1.198e+02    1.279e+02    4.013e+01    0.000e+00
15    6.033e+02    7.920e+00    5.713e+00    2.304e+01    1.046e+02    1.021e+02    1.107e+02    2.999e+01    0.000e+00
16    6.299e+02    7.576e+00    7.926e+00    2.386e+01    1.069e+02    1.097e+02    1.166e+02    3.362e+01    0.000e+00
17    6.268e+02    7.148e+00    6.062e+00    2.335e+01    1.083e+02    1.116e+02    1.123e+02    3.433e+01    0.000e+00
18    6.231e+02    7.420e+00    6.944e+00    2.230e+01    9.754e+01    1.137e+02    1.150e+02    3.881e+01    0.000e+00
19    6.802e+02    6.509e+00    7.092e+00    1.948e+01    1.056e+02    1.286e+02    1.307e+02    4.232e+01    0.000e+00
20    6.452e+02    7.368e+00    9.440e+00    2.231e+01    1.119e+02    1.249e+02    1.175e+02    3.648e+01    0.000e+00
21    6.001e+02    8.921e+00    9.346e+00    2.204e+01    1.072e+02    1.098e+02    1.020e+02    2.936e+01    0.000e+00
22    5.888e+02    7.977e+00    1.010e+01    2.373e+01    1.070e+02    1.119e+02    1.010e+02    2.836e+01    0.000e+00
23    5.934e+02    8.844e+00    8.028e+00    2.279e+01    9.516e+01    1.114e+02    1.033e+02    2.951e+01    0.000e+00
24    6.537e+02    7.117e+00    1.048e+01    2.316e+01    1.038e+02    1.165e+02    1.259e+02    3.950e+01    0.000e+00
25    6.891e+02    6.659e+00    6.701e+00    2.237e+01    1.075e+02    1.165e+02    1.445e+02    4.871e+01    0.000e+00
26    6.968e+02    6.693e+00    7.130e+00    2.343e+01    1.118e+02    1.209e+02    1.426e+02    4.335e+01    0.000e+00
27    6.977e+02    6.799e+00    9.805e+00    2.192e+01    1.045e+02    1.293e+02    1.436e+02    4.449e+01    0.000e+00
28    6.774e+02    7.955e+00    7.055e+00    2.445e+01    1.000e+02    1.236e+02    1.348e+02    4.164e+01    0.000e+00
29    6.674e+02    7.300e+00    7.004e+00    2.719e+01    1.072e+02    1.149e+02    1.336e+02    3.821e+01    0.000e+00
30    6.692e+02    7.750e+00    7.123e+00    2.662e+01    9.945e+01    1.170e+02    1.416e+02    3.789e+01    0.000e+00
31    6.612e+02    7.047e+00    5.760e+00    2.410e+01    9.330e+01    1.203e+02    1.348e+02    3.533e+01    0.000e+00
32    6.875e+02    6.503e+00    7.801e+00    2.423e+01    1.059e+02    1.168e+02    1.421e+02    3.961e+01    0.000e+00
33    6.831e+02    6.474e+00    5.362e+00    2.021e+01    1.005e+02    1.115e+02    1.433e+02    4.150e+01    0.000e+00
34    6.701e+02    6.899e+00    5.978e+00    1.843e+01    1.048e+02    1.115e+02    1.406e+02    4.236e+01    0.000e+00
35    6.569e+02    6.452e+00    5.525e+00    2.015e+01    1.063e+02    1.073e+02    1.348e+02    4.484e+01    0.000e+00
36    6.582e+02    6.421e+00    4.369e+00    2.270e+01    1.044e+02    1.125e+02    1.381e+02    4.436e+01    0.000e+00
37    6.804e+02    6.455e+00    4.939e+00    2.636e+01    1.095e+02    1.225e+02    1.433e+02    4.387e+01    0.000e+00
38    6.785e+02    7.171e+00    4.261e+00    2.305e+01    9.397e+01    1.227e+02    1.444e+02    4.111e+01    0.000e+00
39    6.852e+02    7.795e+00    3.379e+00    2.353e+01    8.037e+01    1.268e+02    1.483e+02    4.535e+01    0.000e+00
40    7.009e+02    7.490e+00    3.391e+00    2.425e+01    8.640e+01    1.290e+02    1.481e+02    4.793e+01    0.000e+00
41    7.349e+02    7.913e+00    8.391e+00    2.536e+01    9.947e+01    1.303e+02    1.511e+02    4.634e+01    0.000e+00
42    7.244e+02    8.531e+00    9.618e+00    2.651e+01    1.072e+02    1.268e+02    1.483e+02    4.586e+01    0.000e+00
43    7.381e+02    7.173e+00    8.521e+00    2.649e+01    1.106e+02    1.296e+02    1.495e+02    4.674e+01    0.000e+00
44    7.304e+02    7.361e+00    7.287e+00    2.957e+01    1.046e+02    1.319e+02    1.444e+02    4.609e+01    0.000e+00
45    7.603e+02    7.218e+00    6.203e+00    3.219e+01    9.542e+01    1.370e+02    1.515e+02    4.752e+01    0.000e+00
46    7.495e+02    7.477e+00    6.500e+00    3.194e+01    9.432e+01    1.395e+02    1.458e+02    4.987e+01    0.000e+00
47    7.418e+02    7.865e+00    5.010e+00    3.186e+01    9.295e+01    1.287e+02    1.396e+02    4.049e+01    0.000e+00
48    7.422e+02    8.701e+00    5.670e+00    2.876e+01    9.438e+01    1.196e+02    1.420e+02    3.718e+01    0.000e+00
49    8.121e+02    7.994e+00    5.825e+00    3.633e+01    1.032e+02    1.493e+02    1.583e+02    4.040e+01    0.000e+00
50    7.831e+02    7.926e+00    5.633e+00    3.180e+01    1.179e+02    1.456e+02    1.583e+02    4.473e+01    0.000e+00
